id,s_id,stamp,time,amplitude
923,923,20230502185210,1063360,215
924,924,20230502185210,1064512,220
925,925,20230502185210,1065664,218
926,926,20230502185210,1066816,217
927,927,20230502185210,1067968,216
928,928,20230502185210,1069120,212
929,929,20230502185210,1070272,216
930,930,20230502185210,1071424,220
931,931,20230502185210,1072576,224
932,932,20230502185210,1073728,218
933,933,20230502185210,1074880,215
934,934,20230502185210,1076032,214
935,935,20230502185210,1077184,213
936,936,20230502185210,1078336,217
937,937,20230502185210,1079488,217
938,938,20230502185210,1080640,210
939,939,20230502185210,1081792,207
940,940,20230502185210,1082944,207
941,941,20230502185210,1084096,211
942,942,20230502185210,1085248,215
943,943,20230502185210,1086400,218
944,944,20230502185210,1087552,217
945,945,20230502185210,1088704,211
946,946,20230502185210,1089856,210
947,947,20230502185210,1091008,211
948,948,20230502185210,1092160,213
949,949,20230502185210,1093312,216
950,950,20230502185210,1094464,221
951,951,20230502185210,1095616,215
952,952,20230502185210,1096768,209
953,953,20230502185210,1097920,209
954,954,20230502185210,1099072,211
955,955,20230502185210,1100224,215
956,956,20230502185210,1101376,220
957,957,20230502185210,1102528,220
958,958,20230502185210,1103680,211
959,959,20230502185210,1104832,210
960,960,20230502185210,1105984,212
961,961,20230502185210,1107136,213
962,962,20230502185210,1108288,217
963,963,20230502185210,1109440,226
964,964,20230502185210,1110592,219
965,965,20230502185210,1111744,214
966,966,20230502185210,1112896,214
967,967,20230502185210,1114048,212
968,968,20230502185210,1115200,216
969,969,20230502185210,1116352,220
970,970,20230502185210,1117504,217
971,971,20230502185210,1118656,209
972,972,20230502185210,1119808,206
973,973,20230502185210,1120960,209
974,974,20230502185210,1122112,214
975,975,20230502185210,1123264,217
976,976,20230502185210,1124416,220
977,977,20230502185210,1125568,215
978,978,20230502185210,1126720,210
979,979,20230502185210,1127872,209
980,980,20230502185211,1129024,211
981,981,20230502185211,1130176,215
982,982,20230502185211,1131328,222
983,983,20230502185211,1132480,222
984,984,20230502185211,1133632,215
985,985,20230502185211,1134784,209
986,986,20230502185211,1135936,210
987,987,20230502185211,1137088,215
988,988,20230502185211,1138240,218
989,989,20230502185211,1139392,223
990,990,20230502185211,1140544,215
991,991,20230502185211,1141696,209
992,992,20230502185211,1142848,207
993,993,20230502185211,1144000,211
994,994,20230502185211,1145152,216
995,995,20230502185211,1146304,222
996,996,20230502185211,1147456,219
997,997,20230502185211,1148608,213
998,998,20230502185211,1149760,209
999,999,20230502185211,1150912,210
1000,1000,20230502185211,1152064,215
1001,1001,20230502185211,1153216,218
1002,1002,20230502185211,1154368,225
1003,1003,20230502185211,1155520,219
1004,1004,20230502185211,1156672,211
1005,1005,20230502185211,1157824,210
1006,1006,20230502185211,1158976,212
1007,1007,20230502185211,1160128,215
1008,1008,20230502185211,1161280,223
1009,1009,20230502185211,1162432,222
1010,1010,20230502185211,1163584,214
1011,1011,20230502185211,1164736,210
1012,1012,20230502185211,1165888,210
1013,1013,20230502185211,1167040,213
1014,1014,20230502185211,1168192,217
1015,1015,20230502185211,1169344,225
1016,1016,20230502185211,1170496,218
1017,1017,20230502185211,1171648,211
1018,1018,20230502185211,1172800,208
1019,1019,20230502185211,1173952,212
1020,1020,20230502185211,1175104,216
1021,1021,20230502185211,1176256,223
1022,1022,20230502185211,1177408,221
1023,1023,20230502185211,1178560,213
1024,1024,20230502185211,1179712,207
1025,1025,20230502185211,1180864,209
1026,1026,20230502185211,1182016,215
1027,1027,20230502185211,1183168,218
1028,1028,20230502185211,1184320,224
1029,1029,20230502185211,1185472,217
1030,1030,20230502185211,1186624,210
1031,1031,20230502185211,1187776,208
1032,1032,20230502185211,1188928,213
1033,1033,20230502185211,1190080,216
1034,1034,20230502185211,1191232,224
1035,1035,20230502185211,1192384,222
1036,1036,20230502185211,1193536,217
1037,1037,20230502185211,1194688,211
1038,1038,20230502185211,1195840,211
1039,1039,20230502185211,1196992,215
1040,1040,20230502185211,1198144,219
1041,1041,20230502185211,1199296,226
1042,1042,20230502185211,1200448,221
1043,1043,20230502185211,1201600,215
1044,1044,20230502185211,1202752,211
1045,1045,20230502185211,1203904,213
1046,1046,20230502185211,1205056,216
1047,1047,20230502185211,1206208,225
1048,1048,20230502185211,1207360,223
1049,1049,20230502185211,1208512,216
1050,1050,20230502185211,1209664,210
1051,1051,20230502185211,1210816,210
1052,1052,20230502185211,1211968,215
1053,1053,20230502185211,1213120,219
1054,1054,20230502185211,1214272,224
1055,1055,20230502185211,1215424,218
1056,1056,20230502185211,1216576,211
1057,1057,20230502185211,1217728,207
1058,1058,20230502185211,1218880,213
1059,1059,20230502185211,1220032,217
1060,1060,20230502185211,1221184,220
1061,1061,20230502185211,1222336,219
1062,1062,20230502185211,1223488,214
1063,1063,20230502185211,1224640,208
1064,1064,20230502185211,1225792,210
1065,1065,20230502185211,1226944,215
1066,1066,20230502185211,1228096,220
1067,1067,20230502185211,1229248,224
1068,1068,20230502185211,1230400,220
1069,1069,20230502185211,1231552,215
1070,1070,20230502185211,1232704,211
1071,1071,20230502185211,1233856,213
1072,1072,20230502185211,1235008,216
1073,1073,20230502185211,1236160,226
1074,1074,20230502185211,1237312,224
1075,1075,20230502185211,1238464,219
1076,1076,20230502185211,1239616,213
1077,1077,20230502185211,1240768,211
1078,1078,20230502185211,1241920,215
1079,1079,20230502185211,1243072,220
1080,1080,20230502185211,1244224,223
1081,1081,20230502185211,1245376,219
1082,1082,20230502185211,1246528,217
1083,1083,20230502185211,1247680,210
1084,1084,20230502185211,1248832,213
1085,1085,20230502185211,1249984,215
1086,1086,20230502185211,1251136,222
1087,1087,20230502185211,1252288,219
1088,1088,20230502185211,1253440,215
1089,1089,20230502185211,1254592,211
1090,1090,20230502185211,1255744,211
1091,1091,20230502185211,1256896,213
1092,1092,20230502185211,1258048,219
1093,1093,20230502185211,1259200,221
1094,1094,20230502185211,1260352,217
1095,1095,20230502185211,1261504,214
1096,1096,20230502185211,1262656,210
1097,1097,20230502185211,1263808,213
1098,1098,20230502185211,1264960,216
1099,1099,20230502185211,1266112,223
1100,1100,20230502185211,1267264,220
1101,1101,20230502185211,1268416,218
1102,1102,20230502185211,1269568,214
1103,1103,20230502185211,1270720,210
1104,1104,20230502185211,1271872,215
1105,1105,20230502185211,1273024,221
1106,1106,20230502185211,1274176,222
1107,1107,20230502185211,1275328,219
1108,1108,20230502185211,1276480,215
1109,1109,20230502185211,1277632,211
1110,1110,20230502185211,1278784,213
1111,1111,20230502185211,1279936,217
1112,1112,20230502185211,1281088,221
1113,1113,20230502185211,1282240,219
1114,1114,20230502185211,1283392,217
1115,1115,20230502185211,1284544,214
1116,1116,20230502185211,1285696,212
1117,1117,20230502185211,1286848,215
1118,1118,20230502185211,1288000,219
1119,1119,20230502185211,1289152,220
1120,1120,20230502185211,1290304,218
1121,1121,20230502185211,1291456,216
1122,1122,20230502185211,1292608,211
1123,1123,20230502185211,1293760,214
1124,1124,20230502185211,1294912,218
1125,1125,20230502185211,1296064,221
1126,1126,20230502185211,1297216,219
1127,1127,20230502185211,1298368,217
1128,1128,20230502185211,1299520,214
1129,1129,20230502185211,1300672,212
1130,1130,20230502185211,1301824,216
1131,1131,20230502185211,1302976,220
1132,1132,20230502185211,1304128,220
1133,1133,20230502185211,1305280,218
1134,1134,20230502185211,1306432,215
1135,1135,20230502185211,1307584,211
1136,1136,20230502185211,1308736,214
1137,1137,20230502185211,1309888,217
1138,1138,20230502185211,1311040,220
1139,1139,20230502185211,1312192,217
1140,1140,20230502185211,1313344,214
1141,1141,20230502185211,1314496,213
1142,1142,20230502185211,1315648,212
1143,1143,20230502185211,1316800,215
1144,1144,20230502185211,1317952,219
1145,1145,20230502185211,1319104,219
1146,1146,20230502185211,1320256,216
1147,1147,20230502185211,1321408,215
1148,1148,20230502185211,1322560,211
1149,1149,20230502185211,1323712,213
1150,1150,20230502185211,1324864,218
1151,1151,20230502185211,1326016,221
1152,1152,20230502185211,1327168,218
1153,1153,20230502185211,1328320,217
1154,1154,20230502185211,1329472,215
1155,1155,20230502185211,1330624,211
1156,1156,20230502185211,1331776,216
1157,1157,20230502185211,1332928,219
1158,1158,20230502185211,1334080,215
1159,1159,20230502185211,1335232,215
1160,1160,20230502185211,1336384,214
1161,1161,20230502185211,1337536,209
1162,1162,20230502185211,1338688,215
1163,1163,20230502185211,1339840,218
1164,1164,20230502185211,1340992,220
1165,1165,20230502185211,1342144,217
1166,1166,20230502185211,1343296,215
1167,1167,20230502185211,1344448,213
1168,1168,20230502185211,1345600,212
1169,1169,20230502185211,1346752,216
1170,1170,20230502185211,1347904,220
1171,1171,20230502185211,1349056,215
1172,1172,20230502185211,1350208,214
1173,1173,20230502185211,1351360,213
1174,1174,20230502185211,1352512,211
1175,1175,20230502185211,1353664,215
1176,1176,20230502185211,1354816,218
1177,1177,20230502185211,1355968,215
1178,1178,20230502185211,1357120,214
1179,1179,20230502185211,1358272,214
1180,1180,20230502185211,1359424,213
1181,1181,20230502185211,1360576,213
1182,1182,20230502185211,1361728,216
1183,1183,20230502185211,1362880,220
1184,1184,20230502185211,1364032,218
1185,1185,20230502185211,1365184,216
1186,1186,20230502185211,1366336,216
1187,1187,20230502185211,1367488,212
1188,1188,20230502185211,1368640,215
1189,1189,20230502185211,1369792,218
1190,1190,20230502185211,1370944,218
1191,1191,20230502185211,1372096,215
1192,1192,20230502185211,1373248,214
1193,1193,20230502185211,1374400,213
1194,1194,20230502185211,1375552,213
1195,1195,20230502185211,1376704,216
1196,1196,20230502185211,1377856,219
1197,1197,20230502185211,1379008,214
1198,1198,20230502185211,1380160,213
1199,1199,20230502185211,1381312,214
1200,1200,20230502185211,1382464,211
1201,1201,20230502185211,1383616,215
1202,1202,20230502185211,1384768,219
1203,1203,20230502185211,1385920,219
1204,1204,20230502185211,1387072,215
1205,1205,20230502185211,1388224,214
1206,1206,20230502185211,1389376,212
1207,1207,20230502185211,1390528,214
1208,1208,20230502185211,1391680,217
1209,1209,20230502185211,1392832,219
1210,1210,20230502185211,1393984,213
1211,1211,20230502185211,1395136,211
1212,1212,20230502185211,1396288,212
1213,1213,20230502185211,1397440,211
1214,1214,20230502185211,1398592,215
1215,1215,20230502185211,1399744,219
1216,1216,20230502185211,1400896,217
1217,1217,20230502185211,1402048,213
1218,1218,20230502185211,1403200,212
1219,1219,20230502185211,1404352,211
1220,1220,20230502185211,1405504,214
1221,1221,20230502185211,1406656,216
1222,1222,20230502185211,1407808,221
1223,1223,20230502185211,1408960,215
1224,1224,20230502185211,1410112,211
1225,1225,20230502185211,1411264,211
1226,1226,20230502185211,1412416,211
1227,1227,20230502185211,1413568,215
1228,1228,20230502185211,1414720,219
1229,1229,20230502185211,1415872,216
1230,1230,20230502185211,1417024,211
1231,1231,20230502185211,1418176,209
1232,1232,20230502185211,1419328,210
1233,1233,20230502185211,1420480,213
1234,1234,20230502185211,1421632,216
1235,1235,20230502185211,1422784,223
1236,1236,20230502185211,1423936,217
1237,1237,20230502185211,1425088,213
1238,1238,20230502185211,1426240,212
1239,1239,20230502185211,1427392,211
1240,1240,20230502185211,1428544,215
1241,1241,20230502185211,1429696,219
1242,1242,20230502185211,1430848,217
1243,1243,20230502185211,1432000,210
1244,1244,20230502185211,1433152,206
1245,1245,20230502185211,1434304,209
1246,1246,20230502185211,1435456,213
1247,1247,20230502185211,1436608,215
1248,1248,20230502185211,1437760,218
1249,1249,20230502185211,1438912,211
1250,1250,20230502185211,1440064,208
1251,1251,20230502185211,1441216,209
1252,1252,20230502185211,1442368,210
1253,1253,20230502185211,1443520,214
1254,1254,20230502185211,1444672,221
1255,1255,20230502185211,1445824,218
1256,1256,20230502185211,1446976,212
1257,1257,20230502185211,1448128,211
1258,1258,20230502185211,1449280,210
1259,1259,20230502185211,1450432,217
1260,1260,20230502185211,1451584,217
1261,1261,20230502185211,1452736,271
1262,1262,20230502185211,1453888,268
1263,1263,20230502185211,1455040,233
1264,1264,20230502185211,1456192,190
1265,1265,20230502185211,1457344,209
1266,1266,20230502185211,1458496,212
1267,1267,20230502185211,1459648,197
1268,1268,20230502185211,1460800,176
1269,1269,20230502185211,1461952,163
1270,1270,20230502185211,1463104,150
1271,1271,20230502185211,1464256,191
1272,1272,20230502185211,1465408,211
1273,1273,20230502185211,1466560,217
1274,1274,20230502185211,1467712,224
1275,1275,20230502185211,1468864,227
1276,1276,20230502185211,1470016,226
1277,1277,20230502185211,1471168,231
1278,1278,20230502185211,1472320,212
1279,1279,20230502185211,1473472,217
1280,1280,20230502185211,1474624,246
1281,1281,20230502185211,1475776,254
1282,1282,20230502185211,1476928,243
1283,1283,20230502185211,1478080,234
1284,1284,20230502185211,1479232,215
1285,1285,20230502185211,1480384,216
1286,1286,20230502185211,1481536,218
1287,1287,20230502185211,1482688,219
1288,1288,20230502185211,1483840,206
1289,1289,20230502185211,1484992,199
1290,1290,20230502185211,1486144,199
1291,1291,20230502185211,1487296,211
1292,1292,20230502185211,1488448,215
1293,1293,20230502185211,1489600,221
1294,1294,20230502185211,1490752,215
1295,1295,20230502185211,1491904,215
1296,1296,20230502185211,1493056,216
1297,1297,20230502185211,1494208,210
1298,1298,20230502185211,1495360,215
1299,1299,20230502185211,1496512,218
1300,1300,20230502185211,1497664,220
1301,1301,20230502185211,1498816,207
1302,1302,20230502185211,1499968,198
